"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"2.192311","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.214026","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.233050","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.253327","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.273241","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.293790","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","-0.003906","0.015625","0.984375","0.000000","0.000000","0.000000","0.000000",
"2.313367","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.332250","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.351379","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.371568","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.392729","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.412118","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.432945","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.452917","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","-0.003906","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.473530","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.493745","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.511959","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.538232","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.561243","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
"2.580244","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.600108","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.614116","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.634611","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.653817","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.677295","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","-0.003906","0.015625","0.984375","0.000000","0.000000","0.000000","0.000000",
"2.693939","-3553.813477","0.000000","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.713042","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.731993","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.158993","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.752227","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.772588","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.793208","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.813482","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.833699","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.852971","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.874252","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","-0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.894459","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.916041","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.940313","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.007812","0.007812","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.959289","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.977252","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.995982","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.127581","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.016231","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.038211","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.061026","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.007812","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"3.076180","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.093881","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.115191","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.136910","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.015625","1.003906","0.000000","0.000000","0.000000","0.000000",
"3.157346","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.178434","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.196903","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.216943","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.127581","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.233361","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.011719","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.256417","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.280881","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.152711","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.301122","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.015625","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.318113","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"3.333873","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.003906","0.011719","0.988281","0.000000","0.000000","0.000000","0.125000",
"3.354679","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.377793","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.405219","-3553.813477","0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","-0.003906","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
"3.424393","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","-0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.448327","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.471351","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.493319","-3553.813477","0.182927","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.133863","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.516782","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","-0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.534285","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","-0.003906","0.007812","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.555960","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.574929","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.158993","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.593333","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.615883","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.140146","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.634413","-3553.813477","-0.060976","9144.035316","0.000000","0.000000","0.000000","0.000000","0.000000","12.146428","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
