"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"14.999360","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.007812","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"15.018004","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"15.044689","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.065697","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.125000",
"15.088667","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.110009","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"15.130707","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.153374","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"15.174392","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"15.195289","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.215454","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.235588","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.254130","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.275536","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.984375","0.000000","0.000000","0.000000","0.000000",
"15.294666","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.314312","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.334963","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.354147","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.989366","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"15.373956","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.393902","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.416826","-3719.926758","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.443063","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.125000",
"15.468154","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","-0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"15.491279","-3719.926758","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.125000",
"15.514195","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.538646","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.554112","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.576025","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.598315","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.627726","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.649934","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.003906","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.671559","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"15.695282","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","-0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.715660","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","1.003906","0.000000","0.000000","0.000000","0.000000",
"15.739579","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","1.003906","0.000000","0.000000","0.000000","0.000000",
"15.759466","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","-0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"15.774786","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"15.796316","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
